t,count
1663356560,0
1663356561,0
1663356562,0
1663356563,0
1663356564,0
1663356565,0
1663356566,0
1663356567,726783313
1663356568,4594751872
1663356569,4594751872
1663356570,7341208715
1663356571,7422469733
1663356572,10052638005
1663356573,10052638005
1663356574,10052638005
1663356575,11533252830
1663356576,13219876381
1663356577,13219876381
1663356578,16102160232
1663356579,16596047004
1663356580,17074107874
1663356581,17533050298
1663356582,18229726190
1663356583,18229726190
1663356584,19124244757
1663356585,21346132102
1663356585,22891847416
