t,count
1663372556,0
1663372557,0
1663372558,0
1663372559,0
1663372560,0
1663372561,0
1663372562,0
1663372563,0
1663372564,5736137733
1663372565,5736137733
1663372566,5736137733
1663372567,9356662580
1663372568,9356662580
1663372569,13349225000
1663372570,13349225000
1663372571,14462325817
1663372572,15273063331
1663372573,17411804823
1663372574,17411804823
1663372575,18397590978
1663372576,21241082318
1663372577,21631813178
1663372578,21986175219
1663372579,21986175219
1663372580,21986175219
1663372581,24677394361
1663372582,27566505405
1663372582,27573863056
