t,count
1663361958,0
1663361959,0
1663361960,0
1663361961,0
1663361962,0
1663361963,0
1663361964,0
1663361965,0
1663361966,0
1663361967,0
1663361968,0
1663361969,4151444577
1663361970,4151444577
1663361971,4151444577
1663361972,4151444577
1663361973,4151444577
1663361974,4151444577
1663361975,4151444577
1663361976,4151444577
1663361977,4151444577
1663361978,4151444577
1663361979,6732347311
1663361980,6761593208
1663361981,6761593208
1663361982,6761593208
1663361983,6761593208
1663361984,6761593208
1663361985,6761593208
1663361986,9003092928
1663361987,9003092928
1663361988,9003092928
1663361988,11021057991
