t,count
1663366222,0
1663366223,0
1663366224,0
1663366225,0
1663366226,0
1663366227,0
1663366228,0
1663366229,0
1663366230,5872072057
1663366231,5872072057
1663366232,5872072057
1663366233,9325283350
1663366234,9325283350
1663366235,12504626859
1663366236,12504626859
1663366237,12504626859
1663366238,13702300900
1663366239,15846097401
1663366240,15846097401
1663366241,19953187993
1663366242,20345971195
1663366243,20918151648
1663366244,21809278977
1663366245,21809278977
1663366246,21809278977
1663366247,22842123780
1663366248,25164284025
1663366248,26516338099
