t,count
1663378201,0
1663378202,0
1663378203,0
1663378204,0
1663378205,0
1663378206,0
1663378207,0
1663378208,0
1663378209,0
1663378210,6145704156
1663378211,6145704156
1663378212,6145704156
1663378213,10501266132
1663378214,10501266132
1663378215,10501266132
1663378216,12800505825
1663378217,15557381785
1663378218,15557381785
1663378219,15557381785
1663378220,17591605962
1663378221,17591605962
1663378222,17591605962
1663378223,22161249326
1663378224,22161249326
1663378225,22161249326
1663378226,22161249326
1663378227,27368081846
1663378228,28143471458
1663378229,28771246619
1663378230,29070860729
1663378231,29070860729
1663378232,29070860729
1663378233,29070860729
1663378234,29070860729
1663378235,29070860729
1663378236,30924277996
1663378237,32958562023
1663378238,32958562023
1663378239,37085867107
